Date,Store,Product,Is_Holiday,Base Price,Price,Weekly_Units_Sold,weekly_sales,year,month,day,week_of_year,promotion
10-12-2010,3,1,FALSE,9.99,9.99,63,629.37,2010,12,10,49,0
17-12-2010,3,1,FALSE,9.99,9.99,94,939.06,2010,12,17,50,0
24-12-2010,3,1,FALSE,9.99,9.99,83,829.17,2010,12,24,51,0
31-12-2010,3,1,TRUE,9.99,9.99,36,359.64,2010,12,31,52,0
07-01-2011,3,1,FALSE,10.99,10.99,24,263.76,2011,1,7,1,0
14-01-2011,3,1,FALSE,10.99,10.99,34,373.66,2011,1,14,2,0
21-01-2011,3,1,FALSE,10.99,10.99,32,351.68,2011,1,21,3,0
28-01-2011,3,1,FALSE,10.99,10.99,34,373.66,2011,1,28,4,0
04-02-2011,3,1,FALSE,10.99,8.79,64,562.56,2011,2,4,5,1
11-02-2011,3,1,TRUE,10.99,8.79,96,843.84,2011,2,11,6,1
18-02-2011,3,1,FALSE,10.99,8.79,131,1151.49,2011,2,18,7,1
25-02-2011,3,1,FALSE,10.99,8.79,42,369.18,2011,2,25,8,1
04-03-2011,3,1,FALSE,10.99,10.99,39,428.61,2011,3,4,9,0
11-03-2011,3,1,FALSE,10.99,10.99,37,406.63,2011,3,11,10,0
18-03-2011,3,1,FALSE,10.99,10.99,34,373.66,2011,3,18,11,0
25-03-2011,3,1,FALSE,10.99,10.99,39,428.61,2011,3,25,12,0
01-04-2011,3,1,FALSE,10.99,10.99,37,406.63,2011,4,1,13,0
08-04-2011,3,1,FALSE,10.99,10.99,40,439.6,2011,4,8,14,0
15-04-2011,3,1,FALSE,10.99,10.99,53,582.47,2011,4,15,15,0
22-04-2011,3,1,FALSE,10.99,10.99,91,1000.09,2011,4,22,16,0
29-04-2011,3,1,FALSE,10.99,10.99,55,604.45,2011,4,29,17,0
06-05-2011,3,1,FALSE,10.99,8.79,51,448.29,2011,5,6,18,1
13-05-2011,3,1,FALSE,10.99,8.79,40,351.6,2011,5,13,19,1
20-05-2011,3,1,FALSE,10.99,8.79,44,386.76,2011,5,20,20,1
27-05-2011,3,1,FALSE,10.99,8.79,44,386.76,2011,5,27,21,1
03-06-2011,3,1,FALSE,10.99,10.99,29,318.71,2011,6,3,22,0
10-06-2011,3,1,FALSE,10.99,10.99,28,307.72,2011,6,10,23,0
17-06-2011,3,1,FALSE,10.99,10.99,33,362.67,2011,6,17,24,0
24-06-2011,3,1,FALSE,10.99,10.99,26,285.74,2011,6,24,25,0
01-07-2011,3,1,FALSE,10.99,10.99,31,340.69,2011,7,1,26,0
08-07-2011,3,1,FALSE,10.99,10.99,25,274.75,2011,7,8,27,0
15-07-2011,3,1,FALSE,10.99,10.99,29,318.71,2011,7,15,28,0
22-07-2011,3,1,FALSE,10.99,10.99,30,329.7,2011,7,22,29,0
29-07-2011,3,1,FALSE,10.99,10.99,27,296.73,2011,7,29,30,0
05-08-2011,3,1,FALSE,10.99,10.99,31,340.69,2011,8,5,31,0
12-08-2011,3,1,FALSE,10.99,10.99,28,307.72,2011,8,12,32,0
19-08-2011,3,1,FALSE,10.99,10.99,28,307.72,2011,8,19,33,0
26-08-2011,3,1,FALSE,10.99,10.99,33,362.67,2011,8,26,34,0
02-09-2011,3,1,FALSE,10.99,10.99,30,329.7,2011,9,2,35,0
09-09-2011,3,1,TRUE,10.99,10.99,30,329.7,2011,9,9,36,0
16-09-2011,3,1,FALSE,10.99,10.99,35,384.65,2011,9,16,37,0
23-09-2011,3,1,FALSE,10.99,10.99,41,450.59,2011,9,23,38,0
30-09-2011,3,1,FALSE,10.99,10.99,36,395.64,2011,9,30,39,0
07-10-2011,3,1,FALSE,10.99,10.99,45,494.55,2011,10,7,40,0
14-10-2011,3,1,FALSE,10.99,10.99,41,450.59,2011,10,14,41,0
21-10-2011,3,1,FALSE,10.99,10.99,53,582.47,2011,10,21,42,0
28-10-2011,3,1,FALSE,10.99,10.99,69,758.31,2011,10,28,43,0
04-11-2011,3,1,FALSE,10.99,10.99,91,1000.09,2011,11,4,44,0
11-11-2011,3,1,FALSE,10.99,10.99,38,417.62,2011,11,11,45,0
18-11-2011,3,1,FALSE,10.99,10.99,43,472.57,2011,11,18,46,0
25-11-2011,3,1,TRUE,10.99,10.99,40,439.6,2011,11,25,47,0
02-12-2011,3,1,FALSE,10.99,10.99,53,582.47,2011,12,2,48,0
09-12-2011,3,1,FALSE,10.99,10.99,61,670.39,2011,12,9,49,0
16-12-2011,3,1,FALSE,10.99,10.99,88,967.12,2011,12,16,50,0
23-12-2011,3,1,FALSE,10.99,10.99,71,780.29,2011,12,23,51,0
30-12-2011,3,1,TRUE,10.99,10.99,45,494.55,2011,12,30,52,0
06-01-2012,3,1,FALSE,10.99,10.99,37,406.63,2012,1,6,1,0
13-01-2012,3,1,FALSE,10.99,10.99,43,472.57,2012,1,13,2,0
20-01-2012,3,1,FALSE,10.99,10.99,43,472.57,2012,1,20,3,0
27-01-2012,3,1,FALSE,10.99,10.99,49,538.51,2012,1,27,4,0
03-02-2012,3,1,FALSE,10.99,8.79,76,668.04,2012,2,3,5,1
10-02-2012,3,1,TRUE,10.99,8.79,97,852.63,2012,2,10,6,1
17-02-2012,3,1,FALSE,10.99,8.79,157,1380.03,2012,2,17,7,1
24-02-2012,3,1,FALSE,10.99,8.79,66,580.14,2012,2,24,8,1
02-03-2012,3,1,FALSE,10.99,10.99,47,516.53,2012,3,2,9,0
09-03-2012,3,1,FALSE,10.99,10.99,47,516.53,2012,3,9,10,0
16-03-2012,3,1,FALSE,10.99,10.99,44,483.56,2012,3,16,11,0
23-03-2012,3,1,FALSE,10.99,10.99,54,593.46,2012,3,23,12,0
30-03-2012,3,1,FALSE,10.99,10.99,71,780.29,2012,3,30,13,0
06-04-2012,3,1,FALSE,10.99,10.99,109,1197.91,2012,4,6,14,0
13-04-2012,3,1,FALSE,10.99,10.99,57,626.43,2012,4,13,15,0
20-04-2012,3,1,FALSE,10.99,10.99,47,516.53,2012,4,20,16,0
27-04-2012,3,1,FALSE,10.99,10.99,41,450.59,2012,4,27,17,0
04-05-2012,3,1,FALSE,10.99,8.79,57,501.03,2012,5,4,18,1
11-05-2012,3,1,FALSE,10.99,8.79,49,430.71,2012,5,11,19,1
18-05-2012,3,1,FALSE,10.99,8.79,52,457.08,2012,5,18,20,1
25-05-2012,3,1,FALSE,10.99,8.79,57,501.03,2012,5,25,21,1
01-06-2012,3,1,FALSE,10.99,10.99,39,428.61,2012,6,1,22,0
08-06-2012,3,1,FALSE,10.99,10.99,43,472.57,2012,6,8,23,0
15-06-2012,3,1,FALSE,10.99,10.99,40,439.6,2012,6,15,24,0
22-06-2012,3,1,FALSE,10.99,10.99,40,439.6,2012,6,22,25,0
29-06-2012,3,1,FALSE,10.99,10.99,40,439.6,2012,6,29,26,0
06-07-2012,3,1,FALSE,10.99,10.99,39,428.61,2012,7,6,27,0
13-07-2012,3,1,FALSE,10.99,10.99,35,384.65,2012,7,13,28,0
20-07-2012,3,1,FALSE,10.99,10.99,39,428.61,2012,7,20,29,0
27-07-2012,3,1,FALSE,10.99,10.99,45,494.55,2012,7,27,30,0
03-08-2012,3,1,FALSE,10.99,10.99,42,461.58,2012,8,3,31,0
10-08-2012,3,1,FALSE,10.99,10.99,34,373.66,2012,8,10,32,0
17-08-2012,3,1,FALSE,10.99,10.99,39,428.61,2012,8,17,33,0
24-08-2012,3,1,FALSE,10.99,10.99,41,450.59,2012,8,24,34,0
31-08-2012,3,1,FALSE,10.99,10.99,40,439.6,2012,8,31,35,0
07-09-2012,3,1,TRUE,10.99,10.99,47,516.53,2012,9,7,36,0
14-09-2012,3,1,FALSE,10.99,10.99,51,560.49,2012,9,14,37,0
21-09-2012,3,1,FALSE,10.99,10.99,53,582.47,2012,9,21,38,0
28-09-2012,3,1,FALSE,10.99,10.99,51,560.49,2012,9,28,39,0
05-10-2012,3,1,FALSE,10.99,10.99,57,626.43,2012,10,5,40,0
12-10-2012,3,1,FALSE,10.99,10.99,64,703.36,2012,10,12,41,0
19-10-2012,3,1,FALSE,10.99,10.99,63,692.37,2012,10,19,42,0
26-10-2012,3,1,FALSE,10.99,10.99,65,714.35,2012,10,26,43,0
05-02-2010,3,2,FALSE,5.99,5.99,117,700.83,2010,2,5,5,0
12-02-2010,3,2,TRUE,5.99,5.99,101,604.99,2010,2,12,6,0
19-02-2010,3,2,FALSE,5.99,5.99,105,628.95,2010,2,19,7,0
26-02-2010,3,2,FALSE,5.99,5.99,101,604.99,2010,2,26,8,0
05-03-2010,3,2,FALSE,5.99,5.99,110,658.9,2010,3,5,9,0
12-03-2010,3,2,FALSE,5.99,5.99,100,599,2010,3,12,10,0
19-03-2010,3,2,FALSE,5.99,5.99,97,581.03,2010,3,19,11,0
26-03-2010,3,2,FALSE,5.99,5.99,93,557.07,2010,3,26,12,0
02-04-2010,3,2,FALSE,5.99,4.01,193,773.93,2010,4,2,13,1
09-04-2010,3,2,FALSE,5.99,4.01,181,725.81,2010,4,9,14,1
16-04-2010,3,2,FALSE,5.99,4.01,181,725.81,2010,4,16,15,1
23-04-2010,3,2,FALSE,5.99,4.01,173,693.73,2010,4,23,16,1
30-04-2010,3,2,FALSE,5.99,4.01,171,685.71,2010,4,30,17,1
07-05-2010,3,2,FALSE,5.99,5.99,109,652.91,2010,5,7,18,0
14-05-2010,3,2,FALSE,5.99,5.99,104,622.96,2010,5,14,19,0
21-05-2010,3,2,FALSE,5.99,5.99,101,604.99,2010,5,21,20,0
28-05-2010,3,2,FALSE,5.99,5.99,98,587.02,2010,5,28,21,0
04-06-2010,3,2,FALSE,5.99,5.99,114,682.86,2010,6,4,22,0
11-06-2010,3,2,FALSE,5.99,5.99,103,616.97,2010,6,11,23,0
18-06-2010,3,2,FALSE,5.99,5.99,100,599,2010,6,18,24,0
25-06-2010,3,2,FALSE,5.99,5.99,93,557.07,2010,6,25,25,0
02-07-2010,3,2,FALSE,5.99,4.01,198,793.98,2010,7,2,26,1
09-07-2010,3,2,FALSE,5.99,4.01,183,733.83,2010,7,9,27,1
16-07-2010,3,2,FALSE,5.99,4.01,178,713.78,2010,7,16,28,1
23-07-2010,3,2,FALSE,5.99,4.01,173,693.73,2010,7,23,29,1
30-07-2010,3,2,FALSE,5.99,4.01,173,693.73,2010,7,30,30,1
06-08-2010,3,2,FALSE,5.99,5.99,108,646.92,2010,8,6,31,0
13-08-2010,3,2,FALSE,5.99,5.99,93,557.07,2010,8,13,32,0
20-08-2010,3,2,FALSE,5.99,5.99,95,569.05,2010,8,20,33,0
27-08-2010,3,2,FALSE,5.99,5.99,104,622.96,2010,8,27,34,0
03-09-2010,3,2,FALSE,5.99,5.99,107,640.93,2010,9,3,35,0
10-09-2010,3,2,TRUE,5.99,5.99,99,593.01,2010,9,10,36,0
17-09-2010,3,2,FALSE,5.99,5.99,95,569.05,2010,9,17,37,0
24-09-2010,3,2,FALSE,5.99,5.99,95,569.05,2010,9,24,38,0
01-10-2010,3,2,FALSE,5.99,5.99,95,569.05,2010,10,1,39,0
08-10-2010,3,2,FALSE,5.99,5.99,107,640.93,2010,10,8,40,0
15-10-2010,3,2,FALSE,5.99,5.99,91,545.09,2010,10,15,41,0
22-10-2010,3,2,FALSE,5.99,5.99,98,587.02,2010,10,22,42,0
29-10-2010,3,2,FALSE,5.99,5.99,89,533.11,2010,10,29,43,0
05-11-2010,3,2,FALSE,5.99,5.99,122,730.78,2010,11,5,44,0
12-11-2010,3,2,FALSE,5.99,5.99,93,557.07,2010,11,12,45,0
19-11-2010,3,2,FALSE,5.99,5.99,103,616.97,2010,11,19,46,0
26-11-2010,3,2,TRUE,5.99,5.99,94,563.06,2010,11,26,47,0
03-12-2010,3,2,FALSE,5.99,5.99,107,640.93,2010,12,3,48,0
10-12-2010,3,2,FALSE,5.99,5.99,97,581.03,2010,12,10,49,0
17-12-2010,3,2,FALSE,5.99,5.99,100,599,2010,12,17,50,0
24-12-2010,3,2,FALSE,5.99,5.99,113,676.87,2010,12,24,51,0
31-12-2010,3,2,TRUE,5.99,5.99,91,545.09,2010,12,31,52,0
07-01-2011,3,2,FALSE,5.99,5.99,103,616.97,2011,1,7,1,0
14-01-2011,3,2,FALSE,5.99,5.99,92,551.08,2011,1,14,2,0
21-01-2011,3,2,FALSE,5.99,5.99,105,628.95,2011,1,21,3,0
28-01-2011,3,2,FALSE,5.99,5.99,93,557.07,2011,1,28,4,0
04-02-2011,3,2,FALSE,5.99,5.99,118,706.82,2011,2,4,5,0
11-02-2011,3,2,TRUE,5.99,5.99,110,658.9,2011,2,11,6,0
18-02-2011,3,2,FALSE,5.99,5.99,113,676.87,2011,2,18,7,0
25-02-2011,3,2,FALSE,5.99,5.99,108,646.92,2011,2,25,8,0
04-03-2011,3,2,FALSE,5.99,5.99,126,754.74,2011,3,4,9,0
11-03-2011,3,2,FALSE,5.99,5.99,113,676.87,2011,3,11,10,0
18-03-2011,3,2,FALSE,5.99,5.99,111,664.89,2011,3,18,11,0
25-03-2011,3,2,FALSE,5.99,5.99,102,610.98,2011,3,25,12,0
01-04-2011,3,2,FALSE,5.99,4.01,171,685.71,2011,4,1,13,1
08-04-2011,3,2,FALSE,5.99,4.01,195,781.95,2011,4,8,14,1
15-04-2011,3,2,FALSE,5.99,4.01,176,705.76,2011,4,15,15,1
22-04-2011,3,2,FALSE,5.99,4.01,176,705.76,2011,4,22,16,1
29-04-2011,3,2,FALSE,5.99,4.01,185,741.85,2011,4,29,17,1
06-05-2011,3,2,FALSE,5.99,5.99,114,682.86,2011,5,6,18,0
13-05-2011,3,2,FALSE,5.99,5.99,100,599,2011,5,13,19,0
20-05-2011,3,2,FALSE,5.99,5.99,108,646.92,2011,5,20,20,0
27-05-2011,3,2,FALSE,5.99,5.99,109,652.91,2011,5,27,21,0
03-06-2011,3,2,FALSE,5.99,5.99,126,754.74,2011,6,3,22,0
10-06-2011,3,2,FALSE,5.99,5.99,114,682.86,2011,6,10,23,0
17-06-2011,3,2,FALSE,5.99,5.99,111,664.89,2011,6,17,24,0
24-06-2011,3,2,FALSE,5.99,5.99,109,652.91,2011,6,24,25,0
01-07-2011,3,2,FALSE,5.99,4.01,209,838.09,2011,7,1,26,1
08-07-2011,3,2,FALSE,5.99,4.01,221,886.21,2011,7,8,27,1
15-07-2011,3,2,FALSE,5.99,4.01,210,842.1,2011,7,15,28,1
22-07-2011,3,2,FALSE,5.99,4.01,206,826.06,2011,7,22,29,1
29-07-2011,3,2,FALSE,5.99,4.01,189,757.89,2011,7,29,30,1
05-08-2011,3,2,FALSE,5.99,5.99,119,712.81,2011,8,5,31,0
12-08-2011,3,2,FALSE,5.99,5.99,105,628.95,2011,8,12,32,0
19-08-2011,3,2,FALSE,5.99,5.99,111,664.89,2011,8,19,33,0
26-08-2011,3,2,FALSE,5.99,5.99,114,682.86,2011,8,26,34,0
02-09-2011,3,2,FALSE,5.99,5.99,122,730.78,2011,9,2,35,0
09-09-2011,3,2,TRUE,5.99,5.99,121,724.79,2011,9,9,36,0
16-09-2011,3,2,FALSE,5.99,5.99,113,676.87,2011,9,16,37,0
23-09-2011,3,2,FALSE,5.99,5.99,113,676.87,2011,9,23,38,0
30-09-2011,3,2,FALSE,5.99,5.99,109,652.91,2011,9,30,39,0
07-10-2011,3,2,FALSE,5.99,5.99,122,730.78,2011,10,7,40,0
14-10-2011,3,2,FALSE,5.99,5.99,111,664.89,2011,10,14,41,0
21-10-2011,3,2,FALSE,5.99,5.99,115,688.85,2011,10,21,42,0
28-10-2011,3,2,FALSE,5.99,5.99,101,604.99,2011,10,28,43,0
04-11-2011,3,2,FALSE,5.99,5.99,115,688.85,2011,11,4,44,0
11-11-2011,3,2,FALSE,5.99,5.99,107,640.93,2011,11,11,45,0
18-11-2011,3,2,FALSE,5.99,5.99,111,664.89,2011,11,18,46,0
25-11-2011,3,2,TRUE,5.99,5.99,97,581.03,2011,11,25,47,0
02-12-2011,3,2,FALSE,5.99,5.99,114,682.86,2011,12,2,48,0
09-12-2011,3,2,FALSE,5.99,5.99,116,694.84,2011,12,9,49,0
16-12-2011,3,2,FALSE,5.99,5.99,128,766.72,2011,12,16,50,0
23-12-2011,3,2,FALSE,5.99,5.99,140,838.6,2011,12,23,51,0
30-12-2011,3,2,TRUE,5.99,5.99,113,676.87,2011,12,30,52,0
06-01-2012,3,2,FALSE,6.99,6.99,93,650.07,2012,1,6,1,0
13-01-2012,3,2,FALSE,6.99,6.99,88,615.12,2012,1,13,2,0
20-01-2012,3,2,FALSE,6.99,6.99,92,643.08,2012,1,20,3,0
27-01-2012,3,2,FALSE,6.99,6.99,89,622.11,2012,1,27,4,0
03-02-2012,3,2,FALSE,6.99,6.99,112,782.88,2012,2,3,5,0
10-02-2012,3,2,TRUE,6.99,6.99,114,796.86,2012,2,10,6,0
17-02-2012,3,2,FALSE,6.99,6.99,107,747.93,2012,2,17,7,0
24-02-2012,3,2,FALSE,6.99,6.99,101,705.99,2012,2,24,8,0
02-03-2012,3,2,FALSE,6.99,6.99,122,852.78,2012,3,2,9,0
09-03-2012,3,2,FALSE,6.99,6.99,106,740.94,2012,3,9,10,0
16-03-2012,3,2,FALSE,6.99,6.99,100,699,2012,3,16,11,0
23-03-2012,3,2,FALSE,6.99,6.99,95,664.05,2012,3,23,12,0
30-03-2012,3,2,FALSE,6.99,6.99,102,712.98,2012,3,30,13,0
06-04-2012,3,2,FALSE,6.99,4.68,199,931.32,2012,4,6,14,1
13-04-2012,3,2,FALSE,6.99,4.68,181,847.08,2012,4,13,15,1
20-04-2012,3,2,FALSE,6.99,4.68,189,884.52,2012,4,20,16,1
27-04-2012,3,2,FALSE,6.99,4.68,191,893.88,2012,4,27,17,1
04-05-2012,3,2,FALSE,6.99,6.99,113,789.87,2012,5,4,18,0
11-05-2012,3,2,FALSE,6.99,6.99,100,699,2012,5,11,19,0
18-05-2012,3,2,FALSE,6.99,6.99,106,740.94,2012,5,18,20,0
25-05-2012,3,2,FALSE,6.99,6.99,99,692.01,2012,5,25,21,0
01-06-2012,3,2,FALSE,6.99,6.99,113,789.87,2012,6,1,22,0
08-06-2012,3,2,FALSE,6.99,6.99,113,789.87,2012,6,8,23,0
15-06-2012,3,2,FALSE,6.99,6.99,109,761.91,2012,6,15,24,0
22-06-2012,3,2,FALSE,6.99,6.99,107,747.93,2012,6,22,25,0
29-06-2012,3,2,FALSE,6.99,6.99,108,754.92,2012,6,29,26,0
06-07-2012,3,2,FALSE,6.99,4.68,209,978.12,2012,7,6,27,1
13-07-2012,3,2,FALSE,6.99,4.68,193,903.24,2012,7,13,28,1
20-07-2012,3,2,FALSE,6.99,4.68,183,856.44,2012,7,20,29,1
27-07-2012,3,2,FALSE,6.99,4.68,189,884.52,2012,7,27,30,1
03-08-2012,3,2,FALSE,6.99,6.99,116,810.84,2012,8,3,31,0
10-08-2012,3,2,FALSE,6.99,6.99,107,747.93,2012,8,10,32,0
17-08-2012,3,2,FALSE,6.99,6.99,105,733.95,2012,8,17,33,0
24-08-2012,3,2,FALSE,6.99,6.99,100,699,2012,8,24,34,0
31-08-2012,3,2,FALSE,6.99,6.99,111,775.89,2012,8,31,35,0
07-09-2012,3,2,TRUE,6.99,6.99,108,754.92,2012,9,7,36,0
14-09-2012,3,2,FALSE,6.99,6.99,102,712.98,2012,9,14,37,0
21-09-2012,3,2,FALSE,6.99,6.99,101,705.99,2012,9,21,38,0
28-09-2012,3,2,FALSE,6.99,6.99,99,692.01,2012,9,28,39,0
05-10-2012,3,2,FALSE,6.99,6.99,113,789.87,2012,10,5,40,0
12-10-2012,3,2,FALSE,6.99,6.99,99,692.01,2012,10,12,41,0
19-10-2012,3,2,FALSE,6.99,6.99,109,761.91,2012,10,19,42,0
26-10-2012,3,2,FALSE,6.99,6.99,104,726.96,2012,10,26,43,0
05-02-2010,3,3,FALSE,19.99,19.99,31,619.69,2010,2,5,5,0
12-02-2010,3,3,TRUE,19.99,19.99,33,659.67,2010,2,12,6,0
19-02-2010,3,3,FALSE,19.99,19.99,30,599.7,2010,2,19,7,0
26-02-2010,3,3,FALSE,19.99,19.99,32,639.68,2010,2,26,8,0
05-03-2010,3,3,FALSE,19.99,19.99,29,579.71,2010,3,5,9,0
12-03-2010,3,3,FALSE,19.99,19.99,27,539.73,2010,3,12,10,0
19-03-2010,3,3,FALSE,19.99,19.99,16,319.84,2010,3,19,11,0
26-03-2010,3,3,FALSE,19.99,19.99,29,579.71,2010,3,26,12,0
02-04-2010,3,3,FALSE,19.99,19.99,22,439.78,2010,4,2,13,0
09-04-2010,3,3,FALSE,19.99,19.99,23,459.77,2010,4,9,14,0
16-04-2010,3,3,FALSE,19.99,19.99,23,459.77,2010,4,16,15,0
23-04-2010,3,3,FALSE,19.99,19.99,27,539.73,2010,4,23,16,0
30-04-2010,3,3,FALSE,19.99,19.99,19,379.81,2010,4,30,17,0
07-05-2010,3,3,FALSE,19.99,19.99,25,499.75,2010,5,7,18,0
14-05-2010,3,3,FALSE,19.99,19.99,25,499.75,2010,5,14,19,0
21-05-2010,3,3,FALSE,19.99,19.99,23,459.77,2010,5,21,20,0
28-05-2010,3,3,FALSE,19.99,19.99,24,479.76,2010,5,28,21,0
04-06-2010,3,3,FALSE,19.99,19.99,23,459.77,2010,6,4,22,0
11-06-2010,3,3,FALSE,19.99,19.99,17,339.83,2010,6,11,23,0
18-06-2010,3,3,FALSE,19.99,19.99,19,379.81,2010,6,18,24,0
25-06-2010,3,3,FALSE,19.99,19.99,18,359.82,2010,6,25,25,0
02-07-2010,3,3,FALSE,19.99,10,71,710,2010,7,2,26,1
09-07-2010,3,3,FALSE,19.99,10,124,1240,2010,7,9,27,1
16-07-2010,3,3,FALSE,19.99,10,155,1550,2010,7,16,28,1
23-07-2010,3,3,FALSE,19.99,10,189,1890,2010,7,23,29,1
30-07-2010,3,3,FALSE,19.99,10,244,2440,2010,7,30,30,1
06-08-2010,3,3,FALSE,19.99,19.99,78,1559.22,2010,8,6,31,0
13-08-2010,3,3,FALSE,19.99,19.99,62,1239.38,2010,8,13,32,0
20-08-2010,3,3,FALSE,19.99,19.99,87,1739.13,2010,8,20,33,0
27-08-2010,3,3,FALSE,19.99,19.99,101,2018.99,2010,8,27,34,0
03-09-2010,3,3,FALSE,19.99,19.99,39,779.61,2010,9,3,35,0
10-09-2010,3,3,TRUE,19.99,19.99,23,459.77,2010,9,10,36,0
17-09-2010,3,3,FALSE,19.99,19.99,21,419.79,2010,9,17,37,0
24-09-2010,3,3,FALSE,19.99,19.99,27,539.73,2010,9,24,38,0
01-10-2010,3,3,FALSE,19.99,19.99,21,419.79,2010,10,1,39,0
08-10-2010,3,3,FALSE,19.99,19.99,28,559.72,2010,10,8,40,0
15-10-2010,3,3,FALSE,19.99,19.99,29,579.71,2010,10,15,41,0
22-10-2010,3,3,FALSE,19.99,19.99,27,539.73,2010,10,22,42,0
29-10-2010,3,3,FALSE,19.99,19.99,21,419.79,2010,10,29,43,0
05-11-2010,3,3,FALSE,19.99,10,112,1120,2010,11,5,44,1
12-11-2010,3,3,FALSE,19.99,10,94,940,2010,11,12,45,1
19-11-2010,3,3,FALSE,19.99,10,93,930,2010,11,19,46,1
26-11-2010,3,3,TRUE,19.99,10,117,1170,2010,11,26,47,1
03-12-2010,3,3,FALSE,19.99,19.99,31,619.69,2010,12,3,48,0
10-12-2010,3,3,FALSE,19.99,19.99,29,579.71,2010,12,10,49,0
17-12-2010,3,3,FALSE,19.99,19.99,33,659.67,2010,12,17,50,0
24-12-2010,3,3,FALSE,19.99,19.99,34,679.66,2010,12,24,51,0
31-12-2010,3,3,TRUE,19.99,19.99,19,379.81,2010,12,31,52,0
07-01-2011,3,3,FALSE,21.99,21.99,32,703.68,2011,1,7,1,0
14-01-2011,3,3,FALSE,21.99,21.99,26,571.74,2011,1,14,2,0
21-01-2011,3,3,FALSE,21.99,21.99,29,637.71,2011,1,21,3,0
28-01-2011,3,3,FALSE,21.99,21.99,31,681.69,2011,1,28,4,0
04-02-2011,3,3,FALSE,21.99,21.99,24,527.76,2011,2,4,5,0
11-02-2011,3,3,TRUE,21.99,21.99,24,527.76,2011,2,11,6,0
18-02-2011,3,3,FALSE,21.99,21.99,23,505.77,2011,2,18,7,0
25-02-2011,3,3,FALSE,21.99,21.99,21,461.79,2011,2,25,8,0
04-03-2011,3,3,FALSE,21.99,21.99,23,505.77,2011,3,4,9,0
11-03-2011,3,3,FALSE,21.99,21.99,23,505.77,2011,3,11,10,0
18-03-2011,3,3,FALSE,21.99,21.99,15,329.85,2011,3,18,11,0
25-03-2011,3,3,FALSE,21.99,21.99,25,549.75,2011,3,25,12,0
01-04-2011,3,3,FALSE,21.99,21.99,19,417.81,2011,4,1,13,0
08-04-2011,3,3,FALSE,21.99,21.99,23,505.77,2011,4,8,14,0
15-04-2011,3,3,FALSE,21.99,21.99,21,461.79,2011,4,15,15,0
22-04-2011,3,3,FALSE,21.99,21.99,18,395.82,2011,4,22,16,0
29-04-2011,3,3,FALSE,21.99,21.99,19,417.81,2011,4,29,17,0
06-05-2011,3,3,FALSE,21.99,21.99,23,505.77,2011,5,6,18,0
13-05-2011,3,3,FALSE,21.99,21.99,21,461.79,2011,5,13,19,0
20-05-2011,3,3,FALSE,21.99,21.99,25,549.75,2011,5,20,20,0
27-05-2011,3,3,FALSE,21.99,21.99,17,373.83,2011,5,27,21,0
03-06-2011,3,3,FALSE,21.99,21.99,23,505.77,2011,6,3,22,0
10-06-2011,3,3,FALSE,21.99,21.99,29,637.71,2011,6,10,23,0
17-06-2011,3,3,FALSE,21.99,21.99,21,461.79,2011,6,17,24,0
24-06-2011,3,3,FALSE,21.99,21.99,19,417.81,2011,6,24,25,0
01-07-2011,3,3,FALSE,21.99,11,71,781,2011,7,1,26,1
08-07-2011,3,3,FALSE,21.99,11,85,935,2011,7,8,27,1
15-07-2011,3,3,FALSE,21.99,11,129,1419,2011,7,15,28,1
22-07-2011,3,3,FALSE,21.99,11,177,1947,2011,7,22,29,1
29-07-2011,3,3,FALSE,21.99,11,215,2365,2011,7,29,30,1
05-08-2011,3,3,FALSE,21.99,21.99,78,1715.22,2011,8,5,31,0
12-08-2011,3,3,FALSE,21.99,21.99,81,1781.19,2011,8,12,32,0
19-08-2011,3,3,FALSE,21.99,21.99,101,2220.99,2011,8,19,33,0
26-08-2011,3,3,FALSE,21.99,21.99,97,2133.03,2011,8,26,34,0
02-09-2011,3,3,FALSE,21.99,21.99,43,945.57,2011,9,2,35,0
09-09-2011,3,3,TRUE,21.99,21.99,29,637.71,2011,9,9,36,0
16-09-2011,3,3,FALSE,21.99,21.99,26,571.74,2011,9,16,37,0
23-09-2011,3,3,FALSE,21.99,21.99,27,593.73,2011,9,23,38,0
30-09-2011,3,3,FALSE,21.99,21.99,25,549.75,2011,9,30,39,0
07-10-2011,3,3,FALSE,21.99,21.99,26,571.74,2011,10,7,40,0
14-10-2011,3,3,FALSE,21.99,21.99,23,505.77,2011,10,14,41,0
21-10-2011,3,3,FALSE,21.99,21.99,24,527.76,2011,10,21,42,0
28-10-2011,3,3,FALSE,21.99,21.99,25,549.75,2011,10,28,43,0
04-11-2011,3,3,FALSE,21.99,11,111,1221,2011,11,4,44,1
11-11-2011,3,3,FALSE,21.99,11,105,1155,2011,11,11,45,1
18-11-2011,3,3,FALSE,21.99,11,93,1023,2011,11,18,46,1
25-11-2011,3,3,TRUE,21.99,11,100,1100,2011,11,25,47,1
02-12-2011,3,3,FALSE,21.99,21.99,27,593.73,2011,12,2,48,0
09-12-2011,3,3,FALSE,21.99,21.99,29,637.71,2011,12,9,49,0
16-12-2011,3,3,FALSE,21.99,21.99,31,681.69,2011,12,16,50,0
23-12-2011,3,3,FALSE,21.99,21.99,33,725.67,2011,12,23,51,0
